clip_name,frame_number,gt_label,pred_label,correct,latency_ms
Chair_fall,159,Lying,Unknown,False,56.3575
Chair_fall,160,Lying,Unknown,False,56.5322
Chair_fall,161,Lying,Unknown,False,62.9045
Chair_fall,162,Lying,Unknown,False,57.8233
Chair_fall,163,Lying,Unknown,False,57.0503
Chair_fall,164,Lying,Lying,True,57.7509
Chair_fall,165,Lying,Lying,True,55.6215
Chair_fall,166,Lying,Lying,True,55.7496
Chair_fall,167,Lying,Lying,True,57.4264
Chair_fall,168,Lying,Lying,True,57.2885
Chair_fall,169,Lying,Lying,True,55.4951
Chair_fall,170,Lying,Lying,True,55.7151
Chair_fall,171,Lying,Lying,True,55.3573
Chair_fall,172,Lying,Lying,True,56.3638
Chair_fall,173,Lying,Lying,True,55.4204
Chair_fall,174,Lying,Lying,True,55.969
Chair_fall,175,Lying,Lying,True,54.9687
Chair_fall,176,Lying,Lying,True,57.8389
Chair_fall,177,Lying,Lying,True,55.4437
Chair_fall,178,Lying,Lying,True,54.8995
Chair_fall,179,Lying,Lying,True,54.5507
Chair_fall,180,Lying,Lying,True,55.3668
Chair_fall,181,Lying,Lying,True,56.2604
Chair_fall,182,Lying,Lying,True,55.9188
Chair_fall,183,Lying,Lying,True,56.081
Chair_fall,184,Lying,Lying,True,55.8991
Chair_fall,185,Lying,Lying,True,55.7102
Chair_fall,186,Lying,Lying,True,55.4666
Chair_fall,187,Lying,Lying,True,58.3409
Chair_fall,188,Lying,Lying,True,55.962
Chair_fall,189,Lying,Lying,True,54.8131
Chair_fall,190,Lying,Lying,True,55.348
Chair_fall,191,Lying,Lying,True,57.0972
Chair_fall,192,Lying,Lying,True,55.8257
Chair_fall,193,Lying,Lying,True,55.8975
Chair_fall,194,Lying,Lying,True,55.8247
Chair_fall,195,Lying,Lying,True,54.9191
Chair_fall,196,Lying,Lying,True,55.7474
Chair_fall,197,Lying,Lying,True,57.054
Chair_fall,198,Lying,Lying,True,55.787
Chair_fall,199,Lying,Lying,True,55.2848
Chair_fall,200,Lying,Standing,False,57.1478
Chair_fall,201,Lying,Standing,False,56.2847
Chair_fall,202,Lying,Standing,False,56.546
Chair_fall,203,Lying,Standing,False,56.5765
Chair_fall,204,Lying,Standing,False,57.5927
Chair_fall,205,Lying,Standing,False,56.9993
Chair_fall,206,Lying,Standing,False,55.3263
Chair_fall,207,Lying,Standing,False,55.6796
Chair_fall,208,Lying,Standing,False,56.5798
Chair_fall,209,Lying,Standing,False,57.4419
Chair_fall,210,Lying,Standing,False,57.5106
Chair_fall,211,Lying,Standing,False,56.9401
Chair_fall,212,Lying,Standing,False,55.4221
Chair_fall,213,Lying,Standing,False,53.9493
Chair_fall,214,Lying,Sitting,False,53.9635
Chair_fall,215,Lying,Sitting,False,55.1351
Chair_fall,216,Lying,Sitting,False,55.0299
Chair_fall,217,Lying,Sitting,False,54.9299
Chair_fall,218,Lying,Sitting,False,56.6987
Chair_fall,219,Lying,Sitting,False,53.2811
Chair_fall,220,Lying,Sitting,False,54.3163
Chair_fall,221,Lying,Sitting,False,58.2205
Chair_fall,222,Lying,Sitting,False,56.9978
Chair_fall,223,Lying,Sitting,False,57.4642
Chair_fall,224,Lying,Sitting,False,57.7746
Chair_fall,225,Lying,Sitting,False,54.8378
Chair_fall,226,Lying,Sitting,False,55.7931
Chair_fall,227,Lying,Sitting,False,55.9674
Chair_fall,228,Lying,Sitting,False,55.1851
Chair_fall,229,Lying,Sitting,False,55.2756
Chair_fall,230,Lying,Sitting,False,55.7836
Chair_fall,231,Lying,Sitting,False,55.0005
Chair_fall,232,Lying,Sitting,False,55.7437
Chair_fall,233,Lying,Sitting,False,55.9921
Chair_fall,234,Lying,Sitting,False,53.9251
Chair_fall,235,Lying,Sitting,False,55.5475
Chair_fall,236,Lying,Sitting,False,56.0602
Chair_fall,237,Lying,Sitting,False,54.8279
Chair_fall,238,Lying,Sitting,False,54.6845
Chair_fall,239,Lying,Sitting,False,58.9029
Chair_fall,240,Lying,Sitting,False,57.4346
Chair_fall,241,Lying,Sitting,False,55.3734
Chair_fall,242,Lying,Sitting,False,54.8063
Chair_fall,243,Lying,Sitting,False,56.1314
Chair_fall,244,Lying,Sitting,False,56.2896
Chair_fall,245,Lying,Sitting,False,55.1303
Chair_fall,246,Lying,Sitting,False,54.3479
Chair_fall,247,Lying,Sitting,False,55.133
Chair_fall,248,Lying,Sitting,False,66.2662
Chair_fall,249,Lying,Sitting,False,59.7596
Chair_fall,250,Lying,Sitting,False,55.7359
Fall_and_lie,31,Standing,Sitting,False,55.8086
Fall_and_lie,32,Standing,Sitting,False,55.8888
Fall_and_lie,33,Standing,Sitting,False,58.9548
Fall_and_lie,34,Standing,Sitting,False,56.1504
Fall_and_lie,35,Standing,Sitting,False,55.1088
Fall_and_lie,36,Standing,Sitting,False,56.707
Fall_and_lie,37,Standing,Sitting,False,56.1325
Fall_and_lie,38,Standing,Sitting,False,58.1159
Fall_and_lie,39,Standing,Sitting,False,56.7057
Fall_and_lie,40,Standing,Sitting,False,56.9545
Fall_and_lie,41,Standing,Sitting,False,56.588
Fall_and_lie,42,,Sitting,,56.3451
Fall_and_lie,43,,Sitting,,55.4949
Fall_and_lie,44,,Sitting,,55.2863
Fall_and_lie,45,,Sitting,,56.6216
Fall_and_lie,46,,Sitting,,55.5197
Fall_and_lie,47,,Sitting,,56.2876
Fall_and_lie,48,,Sitting,,55.5102
Fall_and_lie,49,,Sitting,,54.9292
Fall_and_lie,50,,Sitting,,54.9901
Fall_and_lie,51,,Sitting,,55.3803
Fall_and_lie,52,,Sitting,,55.4041
Fall_and_lie,53,,Sitting,,58.0811
Fall_and_lie,54,,Sitting,,57.6393
Fall_and_lie,55,,Lying,,56.1686
Fall_and_lie,56,,Lying,,55.1824
Fall_and_lie,57,,Lying,,56.7327
Fall_and_lie,58,,Lying,,55.1907
Fall_and_lie,59,,Lying,,55.6409
Fall_and_lie,60,,Lying,,56.1324
Fall_and_lie,61,,Lying,,56.3925
Fall_and_lie,62,,Lying,,54.5595
Fall_and_lie,63,,Lying,,56.5837
Fall_and_lie,64,,Lying,,55.5726
Fall_and_lie,65,,Lying,,56.0188
Fall_and_lie,66,,Lying,,56.0051
Fall_and_lie,67,,Lying,,54.8291
Fall_and_lie,68,,Lying,,54.3365
Fall_and_lie,69,,Lying,,55.9483
Fall_and_lie,70,,Lying,,54.4281
Fall_and_lie,71,,Lying,,54.7663
Fall_and_lie,72,,Lying,,56.9037
Fall_and_lie,73,,Lying,,56.351
Fall_and_lie,74,,Lying,,54.9369
Fall_and_lie,75,,Lying,,55.318
Fall_and_lie,76,,Lying,,56.4615
Fall_and_lie,77,,Lying,,57.3238
Fall_and_lie,78,Lying,Lying,True,55.8579
Fall_and_lie,79,Lying,Lying,True,55.2171
Fall_and_lie,80,Lying,Lying,True,55.3708
Fall_and_lie,81,Lying,Lying,True,56.0736
Fall_and_lie,82,Lying,Lying,True,54.1421
Fall_and_lie,83,Lying,Lying,True,55.4184
Fall_and_lie,84,Lying,Lying,True,55.0475
Fall_and_lie,85,Lying,Lying,True,57.3014
Fall_and_lie,86,Lying,Lying,True,57.0299
Fall_and_lie,87,Lying,Lying,True,56.7472
Fall_and_lie,88,Lying,Lying,True,56.5921
Fall_and_lie,89,Lying,Lying,True,56.4341
Fall_and_lie,90,Lying,Lying,True,55.8558
Fall_and_lie,91,Lying,Lying,True,56.5005
Fall_and_lie,92,Lying,Lying,True,54.9734
Fall_and_lie,93,Lying,Lying,True,56.8761
Fall_and_lie,94,Lying,Lying,True,56.0345
Fall_and_lie,95,Lying,Lying,True,57.124
Fall_and_lie,96,Lying,Lying,True,57.3242
Fall_and_lie,97,Lying,Lying,True,56.379
Fall_and_lie,98,Lying,Lying,True,55.0617
Fall_and_lie,99,Lying,Lying,True,56.0916
Fall_and_lie,100,Lying,Lying,True,60.2049
Fall_and_lie,101,Lying,Lying,True,57.2228
Fall_and_lie,102,Lying,Standing,False,54.4613
Fall_and_lie,103,Lying,Standing,False,55.2474
Fall_and_lie,104,Lying,Standing,False,55.0696
Fall_and_lie,105,Lying,Standing,False,55.8046
Fall_and_lie,106,Lying,Lying,True,55.4683
Fall_and_lie,107,Lying,Lying,True,55.9065
Fall_and_lie,108,Lying,Lying,True,56.4684
Fall_and_lie,109,Lying,Lying,True,56.358
Fall_and_lie,110,Lying,Lying,True,55.7394
Fall_and_lie,111,Lying,Lying,True,54.8633
Fall_and_lie,112,Lying,Unknown,False,55.1757
Fall_and_lie,113,Lying,Unknown,False,56.0551
Fall_and_lie,114,Lying,Unknown,False,56.0038
Fall_and_lie,115,Lying,Unknown,False,55.5691
Fall_and_lie,116,Lying,Unknown,False,54.4467
Fall_and_lie,117,Lying,Unknown,False,55.53
Fall_and_lie,118,Lying,Unknown,False,54.6659
Fall_and_lie,119,Lying,Unknown,False,54.7384
Fall_and_lie,120,Lying,Unknown,False,54.5302
Fall_and_lie,121,Lying,Unknown,False,55.226
Fall_and_lie,122,Lying,Unknown,False,54.2701
Fall_and_lie,123,Lying,Unknown,False,55.8254
Fall_and_lie,124,Lying,Unknown,False,54.8343
Fall_and_lie,125,Lying,Unknown,False,55.1898
Fall_and_lie,126,Lying,Unknown,False,54.5006
Fall_and_lie,127,Lying,Unknown,False,54.1057
Fall_and_lie,128,Lying,Unknown,False,56.8576
Fall_and_lie,129,Lying,Unknown,False,54.5487
Fall_and_lie,130,Lying,Unknown,False,54.0854
Fall_and_lie,131,Lying,Unknown,False,54.5945
Fall_and_lie,132,Lying,Unknown,False,53.6778
Fall_and_lie,133,Lying,Unknown,False,56.4589
Fall_and_lie,134,Lying,Unknown,False,55.8827
Fall_and_lie,135,Lying,Unknown,False,55.19
Fall_and_lie,136,Lying,Unknown,False,54.9827
Fall_and_lie,137,Lying,Unknown,False,55.8058
Fall_and_lie,138,Lying,Unknown,False,54.8823
Fall_and_lie,139,Lying,Unknown,False,55.6293
Fall_and_lie,140,Lying,Unknown,False,54.5773
Fall_and_lie,141,Lying,Unknown,False,54.9104
Fall_and_lie,142,Lying,Unknown,False,55.3003
Fall_and_lie,143,Lying,Lying,True,54.941
Fall_and_lie,144,Lying,Lying,True,57.5728
Fall_and_lie,145,Lying,Lying,True,55.9955
Fall_and_lie,146,Lying,Lying,True,56.8925
Fall_and_lie,147,Lying,Lying,True,54.6679
Fall_and_lie,148,Lying,Lying,True,55.3511
Fall_and_lie,149,Lying,Lying,True,57.1315
Fall_and_lie,150,Lying,Lying,True,53.8829
Fall_and_lie,151,Lying,Unknown,False,54.03
Fall_and_lie,152,Lying,Unknown,False,56.1791
Fall_and_lie,153,Lying,Unknown,False,55.1419
Fall_and_lie,154,Lying,Unknown,False,54.9945
Fall_and_lie,155,Lying,Unknown,False,54.9696
Fall_and_lie,156,Lying,Unknown,False,55.701
Fall_and_lie,157,Lying,Unknown,False,56.2372
Fall_and_lie,158,Lying,Unknown,False,54.7607
Fall_and_lie,159,Lying,Unknown,False,53.9455
Fall_and_lie,160,Lying,Unknown,False,54.325
Fall_and_lie,161,Lying,Unknown,False,56.0878
Fall_and_lie,162,Lying,Unknown,False,55.5064
Fall_and_lie,163,Lying,Unknown,False,55.4097
Fall_and_lie,164,Lying,Unknown,False,55.4698
Fall_and_lie,165,Lying,Unknown,False,56.4513
Fall_and_lie,166,Lying,Lying,True,54.2886
Fall_and_lie,167,Lying,Lying,True,54.5628
Fall_and_lie,168,Lying,Lying,True,54.416
Fall_and_lie,169,Lying,Lying,True,55.3641
Fall_and_lie,170,Lying,Lying,True,54.9084
Fall_and_lie,171,Lying,Lying,True,55.0822
Fall_and_lie,172,Lying,Unknown,False,54.9597
Fall_and_lie,173,Lying,Unknown,False,55.0752
Fall_and_lie,174,Lying,Unknown,False,55.9253
Fall_and_lie,175,Lying,Unknown,False,55.0569
Fall_and_lie,176,Lying,Unknown,False,54.4274
Fall_and_lie,177,Lying,Unknown,False,55.4565
Fall_and_lie,178,Lying,Unknown,False,54.4894
Fall_and_lie,179,Lying,Unknown,False,55.1636
Fall_and_lie,180,Lying,Unknown,False,54.5294
Fall_and_lie,181,Lying,Unknown,False,57.0473
Fall_and_lie,182,Lying,Unknown,False,55.0107
Fall_and_lie,183,Lying,Unknown,False,55.533
Fall_and_lie,184,Lying,Unknown,False,54.8884
Fall_and_lie,185,Lying,Unknown,False,55.1156
Fall_and_lie,186,Lying,Unknown,False,55.3937
Fall_and_lie,187,Lying,Unknown,False,55.7947
Fall_and_lie,188,Lying,Unknown,False,55.2906
Fall_and_lie,189,Lying,Unknown,False,55.9864
Fall_and_lie,190,Lying,Unknown,False,56.0688
Fall_and_lie,191,Lying,Unknown,False,55.3047
Fall_and_lie,192,Lying,Unknown,False,55.2181
Fall_and_lie,193,Lying,Unknown,False,55.9708
Fall_and_lie,194,Lying,Unknown,False,55.2507
Fall_and_lie,195,Lying,Unknown,False,55.5762
Fall_and_lie,196,Lying,Unknown,False,54.6808
Fall_and_lie,197,Lying,Unknown,False,56.7148
Fall_and_lie,198,Lying,Unknown,False,53.557
Fall_and_lie,199,Lying,Unknown,False,54.6963
Fall_and_lie,200,Lying,Unknown,False,55.0495
Fall_and_lie,201,Lying,Unknown,False,150.0397
Fall_and_lie,202,Lying,Unknown,False,50.3792
Fall_and_lie,203,Lying,Unknown,False,54.9185
Fall_and_lie,204,Lying,Unknown,False,53.0111
Fall_and_lie,205,Lying,Unknown,False,54.4182
Fall_and_lie,206,Lying,Unknown,False,53.3159
Fall_and_lie,207,Lying,Unknown,False,53.1253
Fall_and_lie,208,Lying,Unknown,False,53.464
Fall_and_lie,209,Lying,Unknown,False,50.3242
Fall_and_lie,210,Lying,Unknown,False,51.5807
Fall_and_lie,211,Lying,Unknown,False,50.9533
Fall_and_lie,212,Lying,Unknown,False,51.4853
Fall_and_lie,213,Lying,Unknown,False,51.7161
Fall_and_lie,214,Lying,Unknown,False,51.6221
Fall_and_lie,215,Lying,Unknown,False,53.0795
Fall_and_lie,216,Lying,Unknown,False,55.4554
Fall_and_lie,217,Lying,Unknown,False,58.9755
Fall_and_lie,218,Lying,Unknown,False,56.417
Fall_and_lie,219,Lying,Unknown,False,55.0692
Fall_and_lie,220,Lying,Unknown,False,53.7359
Fall_and_lie,221,Lying,Unknown,False,54.808
Fall_and_lie,222,Lying,Unknown,False,54.5097
Fall_and_lie,223,Lying,Unknown,False,54.4986
Fall_and_lie,224,Lying,Unknown,False,53.8036
Fall_and_lie,225,Lying,Unknown,False,55.0512
Fall_and_lie,226,Lying,Unknown,False,54.4137
Fall_and_lie,227,Lying,Unknown,False,54.5939
Fall_and_lie,228,Lying,Unknown,False,53.0985
Fall_and_lie,229,Lying,Unknown,False,52.7647
Fall_and_lie,230,Lying,Unknown,False,51.4297
Fall_and_lie,231,Lying,Unknown,False,52.1434
Fall_and_lie,232,Lying,Unknown,False,60.6819
Fall_and_lie,233,Lying,Unknown,False,53.4638
Fall_and_lie,234,Lying,Unknown,False,54.9766
Fall_and_lie,235,Lying,Unknown,False,60.9989
Fall_and_lie,236,Lying,Unknown,False,57.5526
Fall_and_lie,237,Lying,Unknown,False,57.3779
Fall_and_lie,238,Lying,Unknown,False,56.0321
Fall_and_lie,239,Lying,Unknown,False,54.7702
Fall_and_lie,240,Lying,Unknown,False,54.1447
Fall_and_lie,241,Lying,Unknown,False,56.4656
Fall_and_lie,242,Lying,Unknown,False,59.213
Fall_and_lie,243,Lying,Unknown,False,56.3903
Fall_and_lie,244,Lying,Unknown,False,55.1602
Fall_and_lie,245,Lying,Unknown,False,54.9634
Fall_and_lie,246,Lying,Unknown,False,54.818
Fall_and_lie,247,Lying,Unknown,False,53.8372
Fall_and_lie,248,Lying,Unknown,False,54.3077
Fall_and_lie,249,Lying,Unknown,False,55.6202
Fall_and_lie,250,Lying,Unknown,False,56.2445
Fall_and_lie,251,Lying,Unknown,False,54.1932
Fall_and_lie,252,Lying,Unknown,False,56.6742
Fall_and_lie,253,Lying,Unknown,False,57.321
Fall_and_lie,254,Lying,Unknown,False,55.2763
Fall_and_lie,255,Lying,Unknown,False,54.1117
Fall_and_lie,256,Lying,Unknown,False,55.0781
Fall_and_lie,257,Lying,Unknown,False,55.8256
Fall_and_lie,258,Lying,Unknown,False,55.3659
Fall_and_lie,259,Lying,Unknown,False,55.2953
Fall_and_lie,260,Lying,Unknown,False,55.1489
Fall_and_lie,261,Lying,Unknown,False,54.6499
Fall_and_lie,262,Lying,Unknown,False,54.2051
Fall_and_lie,263,Lying,Unknown,False,53.9826
Fall_and_lie,264,Lying,Unknown,False,54.4983
Fall_and_lie,265,Lying,Unknown,False,56.4479
Fall_and_lie,266,Lying,Unknown,False,56.1232
Fall_and_lie,267,Lying,Unknown,False,54.5005
Fall_and_lie,268,Lying,Unknown,False,55.0547
Fall_and_lie,269,Lying,Unknown,False,55.9481
Fall_and_lie,270,Lying,Unknown,False,55.0893
Fall_and_lie,271,Lying,Unknown,False,57.4481
Fall_and_lie,272,Lying,Unknown,False,56.2481
Fall_and_lie,273,Lying,Unknown,False,57.9588
Fall_and_lie,274,Lying,Unknown,False,55.2395
Fall_and_lie,275,Lying,Unknown,False,56.2044
Fall_and_lie,276,Lying,Unknown,False,55.1302
Fall_and_lie,277,Lying,Unknown,False,54.2173
Fall_and_lie,278,Lying,Unknown,False,54.9615
Fall_and_lie,279,Lying,Unknown,False,54.2507
Fall_and_lie,280,Lying,Unknown,False,54.1816
Fall_and_lie,281,Lying,Unknown,False,54.5582
Fall_and_lie,282,Lying,Unknown,False,54.4023
Fall_and_lie,283,Lying,Unknown,False,54.1045
Fall_and_lie,284,Lying,Unknown,False,54.353
Fall_and_lie,285,Lying,Unknown,False,55.4989
Fall_and_lie,286,Lying,Unknown,False,54.5898
Fall_and_lie,287,Lying,Unknown,False,53.627
Fall_and_lie,288,Lying,Unknown,False,53.8195
Fall_and_lie,289,Lying,Unknown,False,54.4915
Fall_and_lie,290,Lying,Unknown,False,55.1369
Fall_and_lie,291,Lying,Unknown,False,54.4017
Fall_and_lie,292,Lying,Unknown,False,55.4891
Fall_and_lie,293,Lying,Unknown,False,54.8338
