clip_name,frame_number,gt_label,pred_label,correct,latency_ms
Backward_fall,101,Lying,Unknown,False,54.2051
Backward_fall,102,Lying,Unknown,False,54.0315
Backward_fall,103,Lying,Unknown,False,54.5549
Backward_fall,104,Lying,Unknown,False,54.2412
Backward_fall,105,Lying,Unknown,False,55.1202
Backward_fall,106,Lying,Unknown,False,55.4716
Backward_fall,107,Lying,Unknown,False,56.0017
Backward_fall,108,Lying,Unknown,False,55.2905
Backward_fall,109,Lying,Standing,False,53.4591
Backward_fall,110,Lying,Standing,False,53.9269
Backward_fall,111,Lying,Standing,False,53.6771
Chair_fall,31,Sitting,Lying,False,52.8932
Chair_fall,32,Sitting,Lying,False,52.8206
Chair_fall,33,Sitting,Lying,False,53.0202
Chair_fall,34,Sitting,Lying,False,52.3038
Chair_fall,35,Sitting,Lying,False,52.3621
Chair_fall,36,Sitting,Lying,False,53.679
Chair_fall,37,Sitting,Lying,False,54.3852
Chair_fall,38,Sitting,Lying,False,54.326
Chair_fall,39,Sitting,Lying,False,54.6662
Chair_fall,40,Sitting,Lying,False,55.1266
Chair_fall,41,Sitting,Lying,False,53.477
Chair_fall,42,,Lying,,53.407
Chair_fall,43,,Lying,,54.3039
Chair_fall,44,,Lying,,56.4301
Chair_fall,45,,Lying,,53.6285
Chair_fall,46,,Lying,,55.8928
Chair_fall,47,,Lying,,55.0145
Chair_fall,48,,Lying,,55.3973
Chair_fall,49,,Lying,,54.9852
Chair_fall,50,,Lying,,55.2478
Chair_fall,51,,Lying,,54.2497
Chair_fall,52,,Lying,,54.4198
Chair_fall,53,,Lying,,54.3124
Chair_fall,54,,Lying,,54.8106
Chair_fall,55,,Lying,,55.2148
Chair_fall,56,,Lying,,53.2978
Chair_fall,57,,Lying,,54.2256
Chair_fall,58,,Lying,,52.4269
Chair_fall,59,,Lying,,56.8964
Chair_fall,60,,Lying,,52.8744
Chair_fall,61,,Lying,,54.1187
Chair_fall,62,,Lying,,56.1263
Chair_fall,63,,Lying,,53.5472
Chair_fall,64,,Lying,,54.4981
Chair_fall,65,,Lying,,54.3368
Chair_fall,66,,Lying,,56.2112
Chair_fall,67,,Lying,,54.3397
Chair_fall,68,,Lying,,53.4983
Chair_fall,69,,Lying,,53.0622
Chair_fall,70,,Lying,,53.9351
Chair_fall,71,,Lying,,53.0081
Chair_fall,72,,Lying,,54.0284
Chair_fall,73,,Lying,,55.147
Chair_fall,74,,Lying,,56.482
Chair_fall,75,,Lying,,54.7592
Chair_fall,76,,Lying,,52.6174
Chair_fall,77,,Lying,,53.1132
Chair_fall,78,Lying,Lying,True,52.1066
Chair_fall,79,Lying,Lying,True,53.1953
Chair_fall,80,Lying,Lying,True,53.5265
Chair_fall,81,Lying,Standing,False,55.8638
Chair_fall,82,Lying,Lying,True,54.1866
Chair_fall,83,Lying,Lying,True,52.7374
Chair_fall,84,Lying,Standing,False,52.7611
Chair_fall,85,Lying,Standing,False,55.3886
Chair_fall,86,Lying,Standing,False,55.7212
Chair_fall,87,Lying,Standing,False,53.8846
Chair_fall,88,Lying,Standing,False,53.2399
Chair_fall,89,Lying,Lying,True,53.5316
Chair_fall,90,Lying,Lying,True,53.925
Chair_fall,91,Lying,Lying,True,52.7205
Chair_fall,92,Lying,Lying,True,52.9259
Chair_fall,93,Lying,Lying,True,53.3803
Chair_fall,94,Lying,Lying,True,53.2877
Chair_fall,95,Lying,Lying,True,54.8679
Chair_fall,96,Lying,Lying,True,54.5649
Chair_fall,97,Lying,Lying,True,53.1261
Chair_fall,98,Lying,Lying,True,55.5195
Chair_fall,99,Lying,Lying,True,55.2385
Chair_fall,100,Lying,Lying,True,53.7335
Chair_fall,101,Lying,Lying,True,56.921
Chair_fall,102,Lying,Lying,True,55.1332
Chair_fall,103,Lying,Lying,True,54.5169
Chair_fall,104,Lying,Lying,True,54.2758
Chair_fall,105,Lying,Lying,True,52.9239
Chair_fall,106,Lying,Lying,True,51.7401
Chair_fall,107,Lying,Lying,True,52.5501
Chair_fall,108,Lying,Lying,True,52.2336
Chair_fall,109,Lying,Lying,True,52.0112
Chair_fall,110,Lying,Lying,True,52.3462
Chair_fall,111,Lying,Lying,True,56.6182
Chair_fall,112,Lying,Lying,True,58.1731
Chair_fall,113,Lying,Lying,True,65.7866
Chair_fall,114,Lying,Lying,True,61.4608
Chair_fall,115,Lying,Lying,True,59.991
Chair_fall,116,Lying,Lying,True,63.335
Chair_fall,117,Lying,Lying,True,64.7179
Chair_fall,118,Lying,Lying,True,61.7219
Chair_fall,119,Lying,Standing,False,59.9698
Chair_fall,120,Lying,Standing,False,58.3459
Chair_fall,121,Lying,Standing,False,59.2767
Chair_fall,122,Lying,Standing,False,59.4367
Chair_fall,123,Lying,Standing,False,56.9699
Chair_fall,124,Lying,Standing,False,55.7724
Chair_fall,125,Lying,Standing,False,56.0595
Chair_fall,126,Lying,Standing,False,54.86
Chair_fall,127,Lying,Standing,False,54.3332
Chair_fall,128,Lying,Standing,False,56.0513
Chair_fall,129,Lying,Standing,False,53.6926
Chair_fall,130,Lying,Standing,False,54.9374
Chair_fall,131,Lying,Standing,False,55.6458
Chair_fall,132,Lying,Standing,False,54.9745
Chair_fall,133,Lying,Sitting,False,55.5314
Chair_fall,134,Lying,Sitting,False,55.7467
Chair_fall,135,Lying,Sitting,False,55.6583
Chair_fall,136,Lying,Sitting,False,56.0379
Chair_fall,137,Lying,Sitting,False,53.9964
Chair_fall,138,Lying,Sitting,False,53.9875
Chair_fall,139,Lying,Sitting,False,55.4548
Chair_fall,140,Lying,Sitting,False,54.1427
Chair_fall,141,Lying,Sitting,False,53.3815
Chair_fall,142,Lying,Sitting,False,55.0368
Chair_fall,143,Lying,Sitting,False,54.3577
Chair_fall,144,Lying,Sitting,False,54.7178
Chair_fall,145,Lying,Sitting,False,54.3282
Chair_fall,146,Lying,Sitting,False,55.1364
Chair_fall,147,Lying,Sitting,False,53.9312
Chair_fall,148,Lying,Sitting,False,53.5011
Chair_fall,149,Lying,Sitting,False,55.9698
Chair_fall,150,Lying,Sitting,False,56.4384
Chair_fall,151,Lying,Lying,True,54.949
Chair_fall,152,Lying,Lying,True,57.7735
Chair_fall,153,Lying,Lying,True,54.788
Chair_fall,154,Lying,Lying,True,56.0429
Chair_fall,155,Lying,Lying,True,53.5671
Chair_fall,156,Lying,Lying,True,55.1012
Chair_fall,157,Lying,Lying,True,54.5338
Chair_fall,158,Lying,Lying,True,56.1277
Chair_fall,159,Lying,Lying,True,54.8231
Chair_fall,160,Lying,Lying,True,54.3449
Chair_fall,161,Lying,Lying,True,55.0709
Chair_fall,162,Lying,Lying,True,52.928
Chair_fall,163,Lying,Lying,True,52.3872
Chair_fall,164,Lying,Lying,True,53.1364
Chair_fall,165,Lying,Lying,True,52.5279
Chair_fall,166,Lying,Lying,True,53.1279
Chair_fall,167,Lying,Lying,True,52.501
Chair_fall,168,Lying,Lying,True,55.6691
Chair_fall,169,Lying,Lying,True,51.7919
Chair_fall,170,Lying,Lying,True,55.7521
Chair_fall,171,Lying,Lying,True,55.3409
Chair_fall,172,Lying,Lying,True,52.972
Chair_fall,173,Lying,Lying,True,54.0289
Chair_fall,174,Lying,Lying,True,54.2373
Chair_fall,175,Lying,Lying,True,54.1637
Chair_fall,176,Lying,Lying,True,52.7719
Chair_fall,177,Lying,Lying,True,52.9246
Chair_fall,178,Lying,Lying,True,54.2672
Chair_fall,179,Lying,Lying,True,53.3654
Chair_fall,180,Lying,Lying,True,53.1081
Chair_fall,181,Lying,Lying,True,54.9077
Chair_fall,182,Lying,Lying,True,54.7889
Chair_fall,183,Lying,Lying,True,54.1524
Chair_fall,184,Lying,Lying,True,53.9116
Chair_fall,185,Lying,Lying,True,54.1149
Chair_fall,186,Lying,Lying,True,56.1734
Chair_fall,187,Lying,Lying,True,53.8828
Chair_fall,188,Lying,Lying,True,53.7161
Chair_fall,189,Lying,Lying,True,55.336
Chair_fall,190,Lying,Lying,True,57.1966
Chair_fall,191,Lying,Lying,True,54.4333
Chair_fall,192,Lying,Lying,True,53.8646
Chair_fall,193,Lying,Lying,True,54.3803
Chair_fall,194,Lying,Lying,True,55.6348
Chair_fall,195,Lying,Lying,True,54.2227
Chair_fall,196,Lying,Lying,True,54.0548
Chair_fall,197,Lying,Lying,True,55.0798
Chair_fall,198,Lying,Lying,True,55.2089
Chair_fall,199,Lying,Lying,True,53.4077
Chair_fall,200,Lying,Lying,True,54.2031
Chair_fall,201,Lying,Lying,True,52.7096
Chair_fall,202,Lying,Lying,True,52.7007
Chair_fall,203,Lying,Lying,True,53.2142
Chair_fall,204,Lying,Lying,True,53.7831
Chair_fall,205,Lying,Lying,True,53.0854
Chair_fall,206,Lying,Lying,True,55.0748
Chair_fall,207,Lying,Lying,True,54.6488
Chair_fall,208,Lying,Lying,True,53.8262
Chair_fall,209,Lying,Lying,True,54.9976
Chair_fall,210,Lying,Lying,True,55.7056
Chair_fall,211,Lying,Unknown,False,55.0193
Chair_fall,212,Lying,Unknown,False,53.884
Chair_fall,213,Lying,Unknown,False,53.8218
Chair_fall,214,Lying,Unknown,False,54.6985
Chair_fall,215,Lying,Unknown,False,53.8074
Chair_fall,216,Lying,Unknown,False,54.1656
Chair_fall,217,Lying,Unknown,False,54.6428
Chair_fall,218,Lying,Unknown,False,55.9967
Chair_fall,219,Lying,Unknown,False,54.5126
Chair_fall,220,Lying,Unknown,False,54.5636
Chair_fall,221,Lying,Unknown,False,54.1339
Chair_fall,222,Lying,Unknown,False,54.5335
Chair_fall,223,Lying,Unknown,False,55.1885
Chair_fall,224,Lying,Unknown,False,54.042
Chair_fall,225,Lying,Unknown,False,54.2524
Chair_fall,226,Lying,Unknown,False,55.7797
Chair_fall,227,Lying,Unknown,False,57.5079
Chair_fall,228,Lying,Unknown,False,55.2622
Chair_fall,229,Lying,Unknown,False,60.0419
Chair_fall,230,Lying,Unknown,False,53.8039
Chair_fall,231,Lying,Unknown,False,53.5165
Chair_fall,232,Lying,Unknown,False,53.3882
Chair_fall,233,Lying,Unknown,False,53.8738
Chair_fall,234,Lying,Unknown,False,54.4389
Chair_fall,235,Lying,Unknown,False,52.8872
Chair_fall,236,Lying,Unknown,False,53.4493
Chair_fall,237,Lying,Unknown,False,52.996
Chair_fall,238,Lying,Unknown,False,53.4567
Chair_fall,239,Lying,Unknown,False,54.9565
Chair_fall,240,Lying,Unknown,False,53.55
Chair_fall,241,Lying,Unknown,False,53.0873
Chair_fall,242,Lying,Unknown,False,53.7035
Chair_fall,243,Lying,Unknown,False,53.5925
Chair_fall,244,Lying,Unknown,False,55.6861
Chair_fall,245,Lying,Unknown,False,53.6136
Chair_fall,246,Lying,Unknown,False,53.8631
Chair_fall,247,Lying,Unknown,False,53.6149
Chair_fall,248,Lying,Unknown,False,53.4181
Chair_fall,249,Lying,Unknown,False,55.201
Chair_fall,250,Lying,Unknown,False,54.6876
Fall_and_lie,31,Standing,Standing,True,54.7727
Fall_and_lie,32,Standing,Sitting,False,54.3998
Fall_and_lie,33,Standing,Sitting,False,54.644
Fall_and_lie,34,Standing,Sitting,False,54.7065
Fall_and_lie,35,Standing,Sitting,False,54.3258
Fall_and_lie,36,Standing,Sitting,False,53.9996
Fall_and_lie,37,Standing,Sitting,False,53.26
Fall_and_lie,38,Standing,Sitting,False,55.8603
Fall_and_lie,39,Standing,Sitting,False,55.4404
Fall_and_lie,40,Standing,Sitting,False,54.1716
Fall_and_lie,41,Standing,Sitting,False,54.2799
Fall_and_lie,42,,Sitting,,56.0876
Fall_and_lie,43,,Sitting,,57.5117
Fall_and_lie,44,,Sitting,,54.8941
Fall_and_lie,45,,Sitting,,55.7186
Fall_and_lie,46,,Sitting,,56.7496
Fall_and_lie,47,,Sitting,,54.0424
Fall_and_lie,48,,Sitting,,54.9402
Fall_and_lie,49,,Sitting,,51.9963
Fall_and_lie,50,,Sitting,,52.4358
Fall_and_lie,51,,Sitting,,52.9522
Fall_and_lie,52,,Sitting,,51.6245
Fall_and_lie,53,,Sitting,,52.2193
Fall_and_lie,54,,Sitting,,53.3582
Fall_and_lie,55,,Sitting,,51.704
Fall_and_lie,56,,Sitting,,52.7506
Fall_and_lie,57,,Sitting,,52.8904
Fall_and_lie,58,,Sitting,,55.1044
Fall_and_lie,59,,Lying,,54.2698
Fall_and_lie,60,,Lying,,53.6877
Fall_and_lie,61,,Lying,,56.5687
Fall_and_lie,62,,Lying,,55.3754
Fall_and_lie,63,,Lying,,53.9972
Fall_and_lie,64,,Lying,,53.7875
Fall_and_lie,65,,Lying,,54.6335
Fall_and_lie,66,,Lying,,54.4186
Fall_and_lie,67,,Lying,,54.7362
Fall_and_lie,68,,Lying,,53.9198
Fall_and_lie,69,,Lying,,55.1043
Fall_and_lie,70,,Lying,,58.4254
Fall_and_lie,71,,Lying,,54.8526
Fall_and_lie,72,,Lying,,54.5243
Fall_and_lie,73,,Lying,,54.1777
Fall_and_lie,74,,Lying,,54.3542
Fall_and_lie,75,,Lying,,54.1053
Fall_and_lie,76,,Lying,,54.5075
Fall_and_lie,77,,Lying,,55.4547
Fall_and_lie,78,Lying,Lying,True,55.0446
Fall_and_lie,79,Lying,Lying,True,55.3508
Fall_and_lie,80,Lying,Lying,True,55.1354
Fall_and_lie,81,Lying,Lying,True,55.3275
Fall_and_lie,82,Lying,Lying,True,55.2744
Fall_and_lie,83,Lying,Lying,True,54.8068
Fall_and_lie,84,Lying,Lying,True,53.9391
Fall_and_lie,85,Lying,Lying,True,54.0631
Fall_and_lie,86,Lying,Lying,True,54.3078
Fall_and_lie,87,Lying,Lying,True,54.698
Fall_and_lie,88,Lying,Lying,True,51.9712
Fall_and_lie,89,Lying,Lying,True,52.1975
Fall_and_lie,90,Lying,Lying,True,53.9619
Fall_and_lie,91,Lying,Lying,True,52.4037
Fall_and_lie,92,Lying,Lying,True,52.4724
Fall_and_lie,93,Lying,Lying,True,53.0776
Fall_and_lie,94,Lying,Lying,True,55.548
Fall_and_lie,95,Lying,Lying,True,51.9365
Fall_and_lie,96,Lying,Lying,True,52.0121
Fall_and_lie,97,Lying,Lying,True,54.387
Fall_and_lie,98,Lying,Lying,True,57.5672
Fall_and_lie,99,Lying,Lying,True,54.4987
Fall_and_lie,100,Lying,Lying,True,54.9876
Fall_and_lie,101,Lying,Lying,True,53.0316
Fall_and_lie,102,Lying,Lying,True,53.5634
Fall_and_lie,103,Lying,Lying,True,52.2879
Fall_and_lie,104,Lying,Lying,True,52.2857
Fall_and_lie,105,Lying,Lying,True,51.6291
Fall_and_lie,106,Lying,Lying,True,53.2022
Fall_and_lie,107,Lying,Lying,True,54.3455
Fall_and_lie,108,Lying,Lying,True,53.4617
Fall_and_lie,109,Lying,Lying,True,53.1156
Fall_and_lie,110,Lying,Lying,True,54.0168
Fall_and_lie,111,Lying,Lying,True,53.6005
Fall_and_lie,112,Lying,Lying,True,54.0333
Fall_and_lie,113,Lying,Lying,True,53.7626
Fall_and_lie,114,Lying,Lying,True,59.1919
Fall_and_lie,115,Lying,Lying,True,54.0451
Fall_and_lie,116,Lying,Lying,True,55.9445
Fall_and_lie,117,Lying,Lying,True,55.5374
Fall_and_lie,118,Lying,Lying,True,54.2409
Fall_and_lie,119,Lying,Lying,True,54.5832
Fall_and_lie,120,Lying,Lying,True,53.3153
Fall_and_lie,121,Lying,Lying,True,53.1258
Fall_and_lie,122,Lying,Lying,True,54.3138
Fall_and_lie,123,Lying,Lying,True,53.5233
Fall_and_lie,124,Lying,Lying,True,54.1955
Fall_and_lie,125,Lying,Lying,True,54.1474
Fall_and_lie,126,Lying,Unknown,False,55.7892
Fall_and_lie,127,Lying,Lying,True,54.0531
Fall_and_lie,128,Lying,Lying,True,52.6129
Fall_and_lie,129,Lying,Lying,True,53.5291
Fall_and_lie,130,Lying,Lying,True,53.7384
Fall_and_lie,131,Lying,Lying,True,54.363
Fall_and_lie,132,Lying,Lying,True,53.886
Fall_and_lie,133,Lying,Lying,True,53.1258
Fall_and_lie,134,Lying,Lying,True,54.1353
Fall_and_lie,135,Lying,Lying,True,54.7117
Fall_and_lie,136,Lying,Lying,True,56.1315
Fall_and_lie,137,Lying,Lying,True,53.8602
Fall_and_lie,138,Lying,Lying,True,53.5935
Fall_and_lie,139,Lying,Lying,True,53.6028
Fall_and_lie,140,Lying,Lying,True,53.2866
Fall_and_lie,141,Lying,Unknown,False,54.5347
Fall_and_lie,142,Lying,Unknown,False,55.791
Fall_and_lie,143,Lying,Unknown,False,52.6957
Fall_and_lie,144,Lying,Unknown,False,53.0857
Fall_and_lie,145,Lying,Unknown,False,54.6487
Fall_and_lie,146,Lying,Unknown,False,54.3242
Fall_and_lie,147,Lying,Unknown,False,53.7153
Fall_and_lie,148,Lying,Unknown,False,53.3527
Fall_and_lie,149,Lying,Unknown,False,53.1808
Fall_and_lie,150,Lying,Unknown,False,54.1347
Fall_and_lie,151,Lying,Unknown,False,53.6245
Fall_and_lie,152,Lying,Unknown,False,52.4254
Fall_and_lie,153,Lying,Unknown,False,53.8948
Fall_and_lie,154,Lying,Unknown,False,54.6825
Fall_and_lie,155,Lying,Unknown,False,54.8963
Fall_and_lie,156,Lying,Unknown,False,53.8265
Fall_and_lie,157,Lying,Unknown,False,54.0911
Fall_and_lie,158,Lying,Unknown,False,54.4012
Fall_and_lie,159,Lying,Unknown,False,53.0879
Fall_and_lie,160,Lying,Unknown,False,53.4422
Fall_and_lie,161,Lying,Unknown,False,53.337
Fall_and_lie,162,Lying,Unknown,False,54.1199
Fall_and_lie,163,Lying,Unknown,False,53.3655
Fall_and_lie,164,Lying,Unknown,False,54.5064
Fall_and_lie,165,Lying,Unknown,False,54.7772
Fall_and_lie,166,Lying,Unknown,False,53.6426
Fall_and_lie,167,Lying,Unknown,False,52.5721
Fall_and_lie,168,Lying,Unknown,False,52.2758
Fall_and_lie,169,Lying,Unknown,False,52.7175
Fall_and_lie,170,Lying,Unknown,False,53.0244
Fall_and_lie,171,Lying,Unknown,False,52.7044
Fall_and_lie,172,Lying,Unknown,False,54.5618
Fall_and_lie,173,Lying,Unknown,False,52.8904
Fall_and_lie,174,Lying,Lying,True,56.2874
Fall_and_lie,175,Lying,Lying,True,55.2733
Fall_and_lie,176,Lying,Lying,True,54.0101
Fall_and_lie,177,Lying,Lying,True,54.5561
Fall_and_lie,178,Lying,Lying,True,53.6558
Fall_and_lie,179,Lying,Lying,True,54.2042
Fall_and_lie,180,Lying,Lying,True,53.8307
Fall_and_lie,181,Lying,Lying,True,53.9235
Fall_and_lie,182,Lying,Lying,True,54.2259
Fall_and_lie,183,Lying,Lying,True,53.6592
Fall_and_lie,184,Lying,Lying,True,52.8025
Fall_and_lie,185,Lying,Lying,True,55.2954
Fall_and_lie,186,Lying,Lying,True,55.6936
Fall_and_lie,187,Lying,Lying,True,53.997
Fall_and_lie,188,Lying,Lying,True,54.7591
Fall_and_lie,189,Lying,Lying,True,54.4896
Fall_and_lie,190,Lying,Lying,True,57.3455
Fall_and_lie,191,Lying,Lying,True,54.2514
Fall_and_lie,192,Lying,Lying,True,53.4033
Fall_and_lie,193,Lying,Lying,True,54.4939
Fall_and_lie,194,Lying,Lying,True,55.1432
Fall_and_lie,195,Lying,Lying,True,55.1243
Fall_and_lie,196,Lying,Lying,True,53.2366
Fall_and_lie,197,Lying,Lying,True,53.9874
Fall_and_lie,198,Lying,Lying,True,54.1424
Fall_and_lie,199,Lying,Lying,True,54.0087
Fall_and_lie,200,Lying,Lying,True,53.9401
Fall_and_lie,201,Lying,Lying,True,53.8197
Fall_and_lie,202,Lying,Lying,True,55.2205
Fall_and_lie,203,Lying,Lying,True,53.7357
Fall_and_lie,204,Lying,Lying,True,54.5527
Fall_and_lie,205,Lying,Lying,True,51.3484
Fall_and_lie,206,Lying,Lying,True,55.0466
Fall_and_lie,207,Lying,Lying,True,52.3702
Fall_and_lie,208,Lying,Lying,True,52.7046
Fall_and_lie,209,Lying,Lying,True,53.6294
Fall_and_lie,210,Lying,Lying,True,54.5375
Fall_and_lie,211,Lying,Lying,True,54.0128
Fall_and_lie,212,Lying,Lying,True,52.073
Fall_and_lie,213,Lying,Lying,True,51.8582
Fall_and_lie,214,Lying,Lying,True,54.5648
Fall_and_lie,215,Lying,Lying,True,51.0513
Fall_and_lie,216,Lying,Lying,True,51.7096
Fall_and_lie,217,Lying,Lying,True,52.5459
Fall_and_lie,218,Lying,Lying,True,52.446
Fall_and_lie,219,Lying,Lying,True,52.8602
Fall_and_lie,220,Lying,Lying,True,52.5429
Fall_and_lie,221,Lying,Lying,True,53.1227
Fall_and_lie,222,Lying,Lying,True,52.5523
Fall_and_lie,223,Lying,Lying,True,53.0264
Fall_and_lie,224,Lying,Lying,True,54.0273
Fall_and_lie,225,Lying,Lying,True,53.8371
Fall_and_lie,226,Lying,Lying,True,53.6874
Fall_and_lie,227,Lying,Lying,True,53.0016
Fall_and_lie,228,Lying,Lying,True,54.3463
Fall_and_lie,229,Lying,Lying,True,54.0393
Fall_and_lie,230,Lying,Lying,True,54.5293
Fall_and_lie,231,Lying,Unknown,False,53.528
Fall_and_lie,232,Lying,Unknown,False,53.3506
Fall_and_lie,233,Lying,Unknown,False,53.5694
Fall_and_lie,234,Lying,Unknown,False,54.8981
Fall_and_lie,235,Lying,Unknown,False,52.4924
Fall_and_lie,236,Lying,Unknown,False,51.9909
Fall_and_lie,237,Lying,Unknown,False,52.9336
Fall_and_lie,238,Lying,Unknown,False,55.0345
Fall_and_lie,239,Lying,Unknown,False,52.629
Fall_and_lie,240,Lying,Unknown,False,53.0448
Fall_and_lie,241,Lying,Unknown,False,52.8851
Fall_and_lie,242,Lying,Unknown,False,55.1387
Fall_and_lie,243,Lying,Unknown,False,52.8081
Fall_and_lie,244,Lying,Unknown,False,55.3682
Fall_and_lie,245,Lying,Unknown,False,54.0322
Fall_and_lie,246,Lying,Unknown,False,56.3913
Fall_and_lie,247,Lying,Lying,True,54.9212
Fall_and_lie,248,Lying,Lying,True,52.7772
Fall_and_lie,249,Lying,Lying,True,54.0809
Fall_and_lie,250,Lying,Lying,True,53.9203
Fall_and_lie,251,Lying,Lying,True,53.485
Fall_and_lie,252,Lying,Lying,True,53.035
Fall_and_lie,253,Lying,Lying,True,54.7171
Fall_and_lie,254,Lying,Lying,True,53.0691
Fall_and_lie,255,Lying,Lying,True,52.3257
Fall_and_lie,256,Lying,Lying,True,52.14
Fall_and_lie,257,Lying,Lying,True,52.5095
Fall_and_lie,258,Lying,Lying,True,54.1946
Fall_and_lie,259,Lying,Lying,True,54.1519
Fall_and_lie,260,Lying,Lying,True,52.7984
Fall_and_lie,261,Lying,Lying,True,54.99
Fall_and_lie,262,Lying,Lying,True,53.3741
Fall_and_lie,263,Lying,Lying,True,55.3315
Fall_and_lie,264,Lying,Lying,True,54.5737
Fall_and_lie,265,Lying,Lying,True,53.9084
Fall_and_lie,266,Lying,Lying,True,54.3227
Fall_and_lie,267,Lying,Lying,True,54.0182
Fall_and_lie,268,Lying,Lying,True,54.5028
Fall_and_lie,269,Lying,Lying,True,53.8516
Fall_and_lie,270,Lying,Lying,True,54.9819
Fall_and_lie,271,Lying,Lying,True,54.1977
Fall_and_lie,272,Lying,Lying,True,53.6099
Fall_and_lie,273,Lying,Lying,True,54.0207
Fall_and_lie,274,Lying,Lying,True,53.073
Fall_and_lie,275,Lying,Lying,True,52.5139
Fall_and_lie,276,Lying,Lying,True,52.5913
Fall_and_lie,277,Lying,Lying,True,52.9186
Fall_and_lie,278,Lying,Lying,True,54.5652
Fall_and_lie,279,Lying,Lying,True,53.5548
Fall_and_lie,280,Lying,Lying,True,53.3974
Fall_and_lie,281,Lying,Lying,True,55.1724
Fall_and_lie,282,Lying,Lying,True,54.2974
Fall_and_lie,283,Lying,Unknown,False,56.8669
Fall_and_lie,284,Lying,Lying,True,56.2591
Fall_and_lie,285,Lying,Unknown,False,55.6098
Fall_and_lie,286,Lying,Unknown,False,55.8717
Fall_and_lie,287,Lying,Lying,True,53.824
Fall_and_lie,288,Lying,Unknown,False,53.5275
Fall_and_lie,289,Lying,Unknown,False,53.7824
Fall_and_lie,290,Lying,Unknown,False,53.3231
Fall_and_lie,291,Lying,Unknown,False,54.2093
Fall_and_lie,292,Lying,Unknown,False,52.6484
Fall_and_lie,293,Lying,Unknown,False,54.3845
Fall_and_lie,294,Lying,Unknown,False,53.8716
Fall_and_lie,295,Lying,Lying,True,54.1489
Fall_and_lie,296,Lying,Lying,True,53.5249
Fall_and_lie,297,Lying,Lying,True,53.7021
Fall_and_lie,298,Lying,Lying,True,54.5011
